ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
36850,36850,B5,G6350,S,382608346,1368250,+32.7832325,-085.6585662
53033,53033,B5,G6350,S,38020339,1010074,+43.2349375,-088.2539965
53034,53034,B5,G6350,S,21610078,6807190,+43.3301684,-088.6187843
36852,36852,B5,G6350,S,91013203,96179,+32.7571807,-085.2924943
53035,53035,B5,G6350,S,91745177,1193236,+43.3906406,-088.5469191
53036,53036,B5,G6350,S,69382613,1369180,+43.1796613,-088.5750450
53037,53037,B5,G6350,S,59488982,212872,+43.3121407,-088.1631338
53038,53038,B5,G6350,S,78177689,1199093,+43.0843287,-088.7876522
36853,36853,B5,G6350,S,469942152,48440515,+32.8165233,-085.7672196
61401,61401,B5,G6350,S,296364225,1299858,+40.9442049,-090.3858243
53039,53039,B5,G6350,S,183463874,1665186,+43.3698456,-088.7133467
61410,61410,B5,G6350,S,106705360,24459,+40.7964750,-090.3960074
53040,53040,B5,G6350,S,168812243,489769,+43.5269649,-088.1910274
61411,61411,B5,G6350,S,98046488,42515,+40.4009816,-090.5021284
36854,36854,B5,G6350,S,152474736,5987622,+32.7516126,-085.1894841
61412,61412,B5,G6350,S,194419900,572,+41.0783981,-090.5797146
61413,61413,B5,G6350,S,82407752,110031,+41.1865896,-090.3704224
53042,53042,B5,G6350,S,159722493,2776161,+43.9568732,-087.9723293
36855,36855,B5,G6350,S,186622718,5928526,+33.0289076,-085.3081507
61414,61414,B5,G6350,S,131196311,0,+41.1246787,-090.1557390
53044,53044,B5,G6350,S,10182704,162726,+43.7425141,-087.7821949
36856,36856,B5,G6350,S,85751941,1662959,+32.2744951,-084.9978290
36858,36858,B5,G6350,S,140940262,760200,+32.3282741,-085.3303753
70030,70030,B5,G6350,S,81579362,13561714,+29.8191975,-090.4397097
70031,70031,B5,G6350,S,9109387,47262,+29.9434918,-090.2955647
70032,70032,B5,G6350,S,4527964,6631,+29.9586016,-089.9974775
70036,70036,B5,G6350,S,11341132,1665246,+29.7140316,-090.1214960
70037,70037,B5,G6350,S,161891576,13376915,+29.8274515,-090.0247016
70038,70038,B5,G6350,S,3444159,179971,+29.3492239,-089.4388124
70039,70039,B5,G6350,S,31402009,103805,+29.8869428,-090.3890061
70040,70040,B5,G6350,S,163617946,23238135,+29.7402129,-089.9226000
70041,70041,B5,G6350,S,27170064,1344901,+29.3395443,-089.4815496
70043,70043,B5,G6350,S,20138098,1410738,+29.9484136,-089.9626783
70047,70047,B5,G6350,S,27858221,230951,+29.9689472,-090.3673089
70049,70049,B5,G6350,S,46933273,324337,+30.0305444,-090.5713020
70050,70050,B5,G6350,S,1498223,34213,+29.3795794,-089.5902566
70051,70051,B5,G6350,S,23039577,160699,+30.0861503,-090.6476026
70052,70052,B5,G6350,S,7521388,192131,+30.0550686,-090.6950150
70053,70053,B5,G6350,S,8886031,1175337,+29.9134215,-090.0532007
70056,70056,B5,G6350,S,17540948,142634,+29.8873799,-090.0273125
70057,70057,B5,G6350,S,99682072,1347162,+29.9621976,-090.4641995
70058,70058,B5,G6350,S,32707825,1505331,+29.8688638,-090.0648755
60474,60474,B5,G6350,S,8556054,1767929,+41.1798012,-088.2664407
35672,35672,B5,G6350,S,342371175,20085989,+34.6485327,-087.4064872
60475,60475,B5,G6350,S,12486950,7855,+41.4725398,-087.6275078
60476,60476,B5,G6350,S,8746901,208984,+41.5694831,-087.6017086
35673,35673,B5,G6350,S,113482764,582759,+34.5763355,-087.1373489
60477,60477,B5,G6350,S,33042461,30829,+41.5721428,-087.7892499
60478,60478,B5,G6350,S,13458435,43099,+41.5634529,-087.7254094
60479,60479,B5,G6350,S,105684442,144620,+41.2323836,-088.5263962
35674,35674,B5,G6350,S,491666416,6470457,+34.6624097,-087.7819015
60480,60480,B5,G6350,S,15122594,697434,+41.7292307,-087.8811338
35677,35677,B5,G6350,S,283731556,35314949,+34.9557070,-088.0265548
35739,35739,B5,G6350,S,70241754,245565,+34.9685856,-086.7910363
60481,60481,B5,G6350,S,284912032,12448911,+41.2855235,-088.1105481
35740,35740,B5,G6350,S,92475400,2986584,+34.9652858,-085.7774478
60482,60482,B5,G6350,S,6322619,33038,+41.6878431,-087.7899455
60484,60484,B5,G6350,S,17396136,5723,+41.4438184,-087.7109882
35741,35741,B5,G6350,S,60951665,274600,+34.7180155,-086.4790039
35744,35744,B5,G6350,S,86236624,1444195,+34.6105316,-085.9091407
35745,35745,B5,G6350,S,173685322,402820,+34.9434157,-086.1801785
60487,60487,B5,G6350,S,22329365,45462,+41.5627296,-087.8344163
35746,35746,B5,G6350,S,150359822,2353763,+34.8286190,-086.0059568
60490,60490,B5,G6350,S,24459282,52350,+41.6693203,-088.1453990
35747,35747,B5,G6350,S,193018987,9482853,+34.4949440,-086.2989890
60491,60491,B5,G6350,S,65911295,126403,+41.6025229,-087.9626177
35748,35748,B5,G6350,S,209711820,1484357,+34.7210791,-086.3893557
60501,60501,B5,G6350,S,12532295,974360,+41.7802209,-087.8232440
60502,60502,B5,G6350,S,26963167,401810,+41.7906513,-088.2595155
35749,35749,B5,G6350,S,104931648,504190,+34.8222355,-086.7578197
60503,60503,B5,G6350,S,8629506,19957,+41.7121266,-088.2551801
35750,35750,B5,G6350,S,164559884,350354,+34.9561788,-086.5894819
07524,07524,B5,G6350,S,1953308,119376,+40.9317108,-074.1568702
07601,07601,B5,G6350,S,10840619,434930,+40.8893976,-074.0456981
21001,21001,B5,G6350,S,77395497,4109352,+39.5030559,-076.2020964
07603,07603,B5,G6350,S,1981148,124892,+40.8742872,-074.0297346
21005,21005,B5,G6350,S,20639448,2153028,+39.4881124,-076.1445200
07604,07604,B5,G6350,S,3961529,10264,+40.8627507,-074.0751822
07605,07605,B5,G6350,S,4013531,233106,+40.8633911,-073.9884656
07606,07606,B5,G6350,S,1671533,53105,+40.8578439,-074.0485689
21009,21009,B5,G6350,S,29374439,2028814,+39.4668819,-076.2952295
07607,07607,B5,G6350,S,3286673,3739,+40.9028851,-074.0634573
07608,07608,B5,G6350,S,4006963,5022,+40.8529690,-074.0603755
21010,21010,B5,G6350,S,13302291,576117,+39.3909318,-076.2926291
64762,64762,B5,G6350,S,340688647,2113922,+37.5466588,-094.5014834
64763,64763,B5,G6350,S,209376511,14991283,+38.1435505,-093.7019394
64765,64765,B5,G6350,S,249598,1636,+37.9958852,-094.4437960
64767,64767,B5,G6350,S,147529761,836204,+37.7373571,-094.2014525
64769,64769,B5,G6350,S,101686792,1868514,+37.4806882,-094.5683093
64770,64770,B5,G6350,S,298362565,9834655,+38.2814512,-093.9895070
64771,64771,B5,G6350,S,105575552,450789,+37.7511847,-094.4690491
64772,64772,B5,G6350,S,358744239,3044556,+37.8325671,-094.3346966
64776,64776,B5,G6350,S,627602989,39406656,+38.0495645,-093.6637072
64778,64778,B5,G6350,S,302521659,4323834,+37.9193715,-094.4791899
64779,64779,B5,G6350,S,494717822,17278324,+38.0920185,-094.3962119
64780,64780,B5,G6350,S,253137249,12831070,+38.0592024,-094.0469612
64781,64781,B5,G6350,S,2759611,346791,+37.9831770,-093.8105860
64783,64783,B5,G6350,S,162717092,10771103,+38.0052385,-094.1094002
64784,64784,B5,G6350,S,286653336,1183175,+37.6646509,-094.2341694
64788,64788,B5,G6350,S,271966582,3487515,+38.4239057,-094.0195479
64790,64790,B5,G6350,S,206215543,2667632,+37.9270258,-094.2206472
64801,64801,B5,G6350,S,152073813,70799,+37.1069023,-094.4976466
64804,64804,B5,G6350,S,236144428,1540266,+37.0216913,-094.5108993
64830,64830,B5,G6350,S,3683381,0,+37.2313912,-094.4103696
64831,64831,B5,G6350,S,304719537,37075,+36.6591281,-094.4567621
64832,64832,B5,G6350,S,183622225,2560521,+37.3402092,-094.5735977
64833,64833,B5,G6350,S,506308,0,+37.1938103,-094.1298420
64834,64834,B5,G6350,S,82013655,415978,+37.1878748,-094.5736117
64835,64835,B5,G6350,S,6222246,0,+37.1484435,-094.4374843
64836,64836,B5,G6350,S,471665091,1908813,+37.1892553,-094.2792550
64840,64840,B5,G6350,S,131824548,269152,+37.0165697,-094.3360634
12416,12416,B5,G6350,S,13170618,2078,+42.1030403,-074.2815517
12417,12417,B5,G6350,S,817160,74121,+41.9064222,-073.9907232
12418,12418,B5,G6350,S,35782601,0,+42.3587581,-074.1616800
12419,12419,B5,G6350,S,6202839,54141,+41.8602523,-074.1020075
12420,12420,B5,G6350,S,10736401,212110,+41.6724659,-074.3715594
12421,12421,B5,G6350,S,50782845,22206,+42.2500442,-074.5461391
12422,12422,B5,G6350,S,26387543,14148,+42.3918293,-074.2132876
12423,12423,B5,G6350,S,32933739,0,+42.3792177,-074.1097459
12424,12424,B5,G6350,S,46027045,296981,+42.2476174,-074.1158471
12427,12427,B5,G6350,S,106199946,95298,+42.1342379,-074.1367363
12428,12428,B5,G6350,S,139824742,1500117,+41.7468579,-074.4661429
12429,12429,B5,G6350,S,5461450,10812,+41.8333287,-073.9853777
12430,12430,B5,G6350,S,102797823,93094,+42.1954799,-074.5033942
12431,12431,B5,G6350,S,40058505,69166,+42.3620226,-074.0235331
12432,12432,B5,G6350,S,1550753,0,+42.0443795,-073.9444302
23441,23441,B5,G6350,S,1607058,0,+37.7102679,-075.6996850
23442,23442,B5,G6350,S,34581395,143220,+37.9047565,-075.5754368
33955,33955,B5,G6350,S,140121734,5031072,+26.8164325,-081.9938120
33956,33956,B5,G6350,S,42316138,86968015,+26.5463150,-082.1436575
33957,33957,B5,G6350,S,41874189,49355030,+26.4639198,-082.0930306
54235,54235,B5,G6350,S,497676072,36396510,+44.8408842,-087.3727949
33960,33960,B5,G6350,S,557718104,2081580,+27.0440995,-081.4027665
33965,33965,B5,G6350,S,3901148,52482,+26.4633729,-081.7730192
33966,33966,B5,G6350,S,22698643,571468,+26.5916204,-081.8307269
23451,23451,B5,G6350,S,47852199,5863173,+36.8650172,-076.0061954
54241,54241,B5,G6350,S,172087952,14730136,+44.2158706,-087.5947060
54245,54245,B5,G6350,S,105056971,1418622,+44.0309241,-087.8980608
69340,69340,B5,G6350,S,760457347,17924904,+42.2148698,-102.2078614
69343,69343,B5,G6350,S,3279512426,18015556,+42.7023672,-102.0331152
69345,69345,B5,G6350,S,1135516487,359656,+41.5895817,-103.7446245
69346,69346,B5,G6350,S,2978802572,1767718,+42.6252269,-103.7929793
69347,69347,B5,G6350,S,1130457654,667130,+42.6065783,-102.6843744
69348,69348,B5,G6350,S,2391115381,33801,+42.2755085,-103.3504527
69352,69352,B5,G6350,S,342123479,326700,+41.8039856,-103.9735483
69353,69353,B5,G6350,S,76819,0,+41.7472277,-103.4165088
69354,69354,B5,G6350,S,544299166,6143616,+42.3691942,-103.6036333
69355,69355,B5,G6350,S,1465937,21653,+41.7832870,-103.5062049
69357,69357,B5,G6350,S,813303148,483625,+42.1104956,-103.7684585
69358,69358,B5,G6350,S,485676234,640831,+42.0662655,-103.9683329
69360,69360,B5,G6350,S,1088161877,1296457,+42.6969366,-102.4670532
69361,69361,B5,G6350,S,296152864,4215323,+41.9228378,-103.6229037
69365,69365,B5,G6350,S,47338905,72660,+42.9850009,-102.5049204
69366,69366,B5,G6350,S,1798066773,19830195,+42.1828210,-101.5859580
69367,69367,B5,G6350,S,541554073,4307975,+42.8118215,-103.3304051
80758,80758,B5,G6350,S,1798093417,1534727,+40.1388357,-102.1930940
67501,67501,B5,G6350,S,476875530,2929776,+37.9774926,-097.9264519
67502,67502,B5,G6350,S,203344179,279369,+38.1267361,-097.9299486
67505,67505,B5,G6350,S,7264045,214954,+38.0313547,-097.9457996
67510,67510,B5,G6350,S,140125841,44434,+38.0063588,-098.2063242
67511,67511,B5,G6350,S,164683750,0,+38.4324979,-099.0472554
89822,89822,B5,G6350,S,1495390007,0,+40.5306690,-116.1939779
85303,85303,B5,G6350,S,16399658,0,+33.5326991,-112.2210635
89823,89823,B5,G6350,S,983654402,1204105,+41.0073249,-115.2807940
89825,89825,B5,G6350,S,108905496,117427,+41.8761925,-114.7774121
89826,89826,B5,G6350,S,228074739,20821,+41.8906027,-115.3853859
91011,91011,B5,G6350,S,30703844,48823,+34.2221186,-118.2053060
89828,89828,B5,G6350,S,337534726,93638,+40.7798794,-115.2966598
85304,85304,B5,G6350,S,14420316,78925,+33.5997388,-112.1782763
85305,85305,B5,G6350,S,16410738,0,+33.5308050,-112.2562998
89830,89830,B5,G6350,S,2024880020,1950665,+41.2697177,-114.2859319
89831,89831,B5,G6350,S,542640354,991985,+41.7159957,-116.0983425
91016,91016,B5,G6350,S,21978593,228869,+34.1527996,-118.0004821
91020,91020,B5,G6350,S,1947726,0,+34.2113440,-118.2306548
85306,85306,B5,G6350,S,14516950,41845,+33.6245562,-112.1765893
91024,91024,B5,G6350,S,7646967,11544,+34.1687705,-118.0502158
89833,89833,B5,G6350,S,1298130783,8257402,+40.4828418,-115.3316285
85307,85307,B5,G6350,S,32220166,276695,+33.5398280,-112.3144513
89834,89834,B5,G6350,S,2338196726,3391985,+41.3799829,-116.2034715
76908,76908,B5,G6350,S,3611817,0,+31.4320753,-100.4021688
78665,78665,B5,G6350,S,48580819,765568,+30.5432547,-097.6452431
78666,78666,B5,G6350,S,457268496,2434044,+29.8801625,-097.9661644
78669,78669,B5,G6350,S,363707270,21788220,+30.4300037,-098.1127275
78670,78670,B5,G6350,S,7358912,93885,+29.7749330,-097.8178292
78671,78671,B5,G6350,S,120470957,1242709,+30.2189556,-098.6299015
78672,78672,B5,G6350,S,34293222,9859894,+30.8588360,-098.4695113
78675,78675,B5,G6350,S,194898882,318737,+30.4346380,-098.7071424
78676,78676,B5,G6350,S,437635033,240322,+30.0344492,-098.1427764
78677,78677,B5,G6350,S,66474014,0,+29.3499524,-097.5802059
78681,78681,B5,G6350,S,56270881,394915,+30.5344240,-097.7257406
78701,78701,B5,G6350,S,4218139,263055,+30.2705689,-097.7425893
78702,78702,B5,G6350,S,12944540,491456,+30.2633776,-097.7144828
78703,78703,B5,G6350,S,14436159,722352,+30.2932682,-097.7660504
78704,78704,B5,G6350,S,22503945,286586,+30.2430316,-097.7650806
78705,78705,B5,G6350,S,5686651,0,+30.2943314,-097.7385157
78712,78712,B5,G6350,S,824603,0,+30.2821733,-097.7310030
78717,78717,B5,G6350,S,33415021,213821,+30.4915855,-097.7477272
78719,78719,B5,G6350,S,48208060,13,+30.1972895,-097.6674225
78721,78721,B5,G6350,S,9588238,47149,+30.2699693,-097.6835568
78722,78722,B5,G6350,S,3919536,0,+30.2899576,-097.7147003
12844,12844,B5,G6350,S,7089980,0,+43.4893962,-073.6211940
12845,12845,B5,G6350,S,114704279,787124,+43.4240478,-073.7127399
12846,12846,B5,G6350,S,150632235,3025615,+43.3459649,-073.7897201
12847,12847,B5,G6350,S,1141136578,98223080,+44.0083839,-074.6092313
12849,12849,B5,G6350,S,7043414,28971,+43.4495668,-073.2983201
12850,12850,B5,G6350,S,121114246,2286569,+43.1026159,-073.9814410
12851,12851,B5,G6350,S,287840886,6315523,+43.8418908,-074.0344674
12852,12852,B5,G6350,S,316596116,13754818,+43.9358002,-074.1675142
12853,12853,B5,G6350,S,225201239,3758108,+43.6575543,-074.0641865
12855,12855,B5,G6350,S,471847644,8333752,+44.0270100,-073.7580526
12856,12856,B5,G6350,S,164698994,2777920,+43.6659402,-074.1429610
12857,12857,B5,G6350,S,111194421,1426818,+43.8195634,-073.8906197
12858,12858,B5,G6350,S,25345020,3748903,+43.9089331,-073.6757803
12859,12859,B5,G6350,S,57024810,150825,+43.1718751,-073.9208721
12860,12860,B5,G6350,S,41666977,555306,+43.7557941,-073.8423855
12861,12861,B5,G6350,S,84927996,1465755,+43.7468866,-073.4175272
12862,12862,B5,G6350,S,6029866,519198,+43.6854047,-073.9103214
12863,12863,B5,G6350,S,9298753,0,+43.0603628,-073.9319058
12864,12864,B5,G6350,S,544243,0,+43.7273647,-074.3053882
12865,12865,B5,G6350,S,187382107,886284,+43.2141586,-073.3474507
12866,12866,B5,G6350,S,173572866,10608104,+43.0737153,-073.7402363
12870,12870,B5,G6350,S,276854746,18295680,+43.8300564,-073.7612222
12871,12871,B5,G6350,S,77071747,2195296,+43.0885687,-073.6129650
12872,12872,B5,G6350,S,789016,0,+43.8746558,-073.7344175
12873,12873,B5,G6350,S,54697757,569,+43.1174512,-073.3116462
12874,12874,B5,G6350,S,55472473,796414,+43.6905607,-073.5497434
12878,12878,B5,G6350,S,221646011,2699540,+43.4150247,-074.0274499
12883,12883,B5,G6350,S,206813722,5119211,+43.8365956,-073.5528426
12884,12884,B5,G6350,S,1290125,0,+43.0883964,-073.5912911
12885,12885,B5,G6350,S,186018355,4924926,+43.5230523,-073.8065610
12886,12886,B5,G6350,S,37497065,137940,+43.6834366,-073.9391749
64063,64063,B5,G6350,S,16222907,0,+38.9119937,-094.3516732
64064,64064,B5,G6350,S,45036473,2738293,+38.9744775,-094.3451799
64065,64065,B5,G6350,S,1857014,20042,+38.9521774,-094.4043973
58545,58545,B5,G6350,S,798058516,63232209,+47.3579254,-101.5912356
64066,64066,B5,G6350,S,4281439,24736,+39.1359951,-094.1258363
58549,58549,B5,G6350,S,497048951,6874540,+46.4798466,-099.9319619
64067,64067,B5,G6350,S,189753773,6799468,+39.1542839,-093.8360414
58552,58552,B5,G6350,S,1416184593,34889758,+46.2441289,-100.2871751
64068,64068,B5,G6350,S,223665642,2130482,+39.2583148,-094.3896527
64070,64070,B5,G6350,S,101957365,366705,+38.8866234,-094.1488897
64071,64071,B5,G6350,S,94773417,683733,+39.0278278,-093.8317174
64072,64072,B5,G6350,S,2306069,464224,+39.2421391,-094.2939354
64074,64074,B5,G6350,S,58037110,1782146,+39.0836510,-094.0712963
64075,64075,B5,G6350,S,131246904,529130,+38.9996003,-094.1452616
64076,64076,B5,G6350,S,313595959,2633898,+38.9831624,-093.9480564
64077,64077,B5,G6350,S,184757088,5080120,+39.2245782,-094.1391265
58554,58554,B5,G6350,S,1591715633,42730339,+46.7427229,-100.9353004
64078,64078,B5,G6350,S,144359274,386831,+38.7026917,-094.4581312
58558,58558,B5,G6350,S,412940714,475785,+46.8297240,-100.4983741
64079,64079,B5,G6350,S,243106286,4270618,+39.3590169,-094.7932730
58559,58559,B5,G6350,S,412562646,17205930,+47.4893988,-100.7280513
58560,58560,B5,G6350,S,245887944,21178045,+46.6784394,-100.2651288
64080,64080,B5,G6350,S,318696237,4613955,+38.7642156,-094.2604226
58561,58561,B5,G6350,S,856703677,9001146,+46.4871500,-099.6828913
64081,64081,B5,G6350,S,36958437,88829,+38.9070465,-094.4039323
58562,58562,B5,G6350,S,755586337,9573917,+46.3773502,-101.9968735
64082,64082,B5,G6350,S,49900562,2208008,+38.8621875,-094.4083056
19123,19123,B5,G6350,S,3282932,305265,+39.9644894,-075.1458015
19124,19124,B5,G6350,S,12627483,88880,+40.0171190,-075.0928144
19125,19125,B5,G6350,S,3566005,494739,+39.9762489,-075.1251055
19126,19126,B5,G6350,S,2960292,0,+40.0553892,-075.1375619
19127,19127,B5,G6350,S,1423536,284419,+40.0281456,-075.2275493
19128,19128,B5,G6350,S,18295842,266777,+40.0484835,-075.2279336
19129,19129,B5,G6350,S,5693812,255861,+40.0130138,-075.1854021
19130,19130,B5,G6350,S,3352052,222769,+39.9679353,-075.1760727
19131,19131,B5,G6350,S,13667716,895004,+39.9901841,-075.2177951
19132,19132,B5,G6350,S,5605812,0,+39.9962622,-075.1708546
33948,33948,B5,G6350,S,33623479,3764463,+26.9858888,-082.1517415
37872,37872,B5,G6350,S,247547687,0,+36.2695323,-084.6494957
37873,37873,B5,G6350,S,159617059,1885363,+36.5262702,-082.8430472
33950,33950,B5,G6350,S,58120132,20608310,+26.9029730,-082.0462860
37874,37874,B5,G6350,S,263287863,228210,+35.5983299,-084.4564841
33952,33952,B5,G6350,S,28595931,6337517,+26.9861335,-082.0970420
34139,34139,B5,G6350,S,8896245,18322186,+25.8308845,-081.4033723
34140,34140,B5,G6350,S,3446853,1239523,+25.9251938,-081.6629165
34141,34141,B5,G6350,S,2897346216,12582154,+26.0228204,-081.0812494
34142,34142,B5,G6350,S,1519045443,40021241,+26.3427502,-081.3132876
34145,34145,B5,G6350,S,42155533,63543778,+25.9040931,-081.6758505
34201,34201,B5,G6350,S,8839590,285619,+27.4008857,-082.4687811
85139,85139,B5,G6350,S,500889689,80002,+32.9799865,-112.1448518
85140,85140,B5,G6350,S,86857014,0,+33.2445305,-111.5438117
85141,85141,B5,G6350,S,108645641,106826,+32.6430009,-111.4370935
85142,85142,B5,G6350,S,183850354,105974,+33.1999903,-111.6362938
85143,85143,B5,G6350,S,93140484,0,+33.1586532,-111.5190401
85145,85145,B5,G6350,S,57566201,8799,+32.5459981,-111.3475852
85147,85147,B5,G6350,S,184704837,90,+33.1290871,-111.7334708
85172,85172,B5,G6350,S,170568322,577466,+32.8833520,-111.9534334
85173,85173,B5,G6350,S,96643538,0,+33.2701631,-111.1232850
85192,85192,B5,G6350,S,941670026,694094,+32.9629423,-110.6785309
85193,85193,B5,G6350,S,671082682,63848,+32.8028158,-111.8181670
85194,85194,B5,G6350,S,196616790,88044,+32.9011078,-111.6280560
85201,85201,B5,G6350,S,24151549,1341376,+33.4335449,-111.8503995
85202,85202,B5,G6350,S,16249622,360208,+33.3797573,-111.8750177
85203,85203,B5,G6350,S,23734601,1237316,+33.4503587,-111.8028936
85204,85204,B5,G6350,S,25656758,12395,+33.3957198,-111.7866076
85205,85205,B5,G6350,S,25343503,8084,+33.4324202,-111.7185116
85206,85206,B5,G6350,S,24743141,70293,+33.3962955,-111.7170192
85207,85207,B5,G6350,S,77325820,260324,+33.4545859,-111.6379719
85208,85208,B5,G6350,S,23260300,152511,+33.4033068,-111.6280633
85209,85209,B5,G6350,S,28677800,9052,+33.3754499,-111.6386696
85210,85210,B5,G6350,S,17051579,17423,+33.3897328,-111.8435049
85212,85212,B5,G6350,S,91758446,108183,+33.3224004,-111.6353423
85213,85213,B5,G6350,S,24539442,528560,+33.4487329,-111.7690146
85215,85215,B5,G6350,S,214639597,5427719,+33.5118956,-111.5793965
85224,85224,B5,G6350,S,24168981,440,+33.3236717,-111.8784611
85225,85225,B5,G6350,S,33184699,3918,+33.3174449,-111.8304773
85226,85226,B5,G6350,S,207611074,730189,+33.2522236,-112.0103126
85233,85233,B5,G6350,S,25202779,347796,+33.3535050,-111.8114320
85234,85234,B5,G6350,S,30821884,81874,+33.3616670,-111.7410025
85248,85248,B5,G6350,S,78296774,255409,+33.2149546,-111.8699729
85249,85249,B5,G6350,S,35772902,73244,+33.2249555,-111.7957165
85250,85250,B5,G6350,S,24366322,248125,+33.5344512,-111.8873536
85251,85251,B5,G6350,S,19086742,98724,+33.4935134,-111.9192394
90712,90712,B5,G6350,S,11110266,53623,+33.8490340,-118.1479023
85253,85253,B5,G6350,S,46568719,200219,+33.5448329,-111.9575634
14223,14223,B5,G6350,S,8889742,0,+42.9734515,-078.8462008
14224,14224,B5,G6350,S,52539460,140925,+42.8377589,-078.7478210
14225,14225,B5,G6350,S,30671434,105687,+42.9289489,-078.7502727
14226,14226,B5,G6350,S,17921999,3829,+42.9710138,-078.7964546
